ID	Tweet	Affect Dimension	Intensity Class
2018-Es-05212	Ese momento de desesperación cuando no encuentro un emoji	anger	1: se infiere un bajo grado de enojo
2018-Es-04489	Los débiles toman venganza, los fuertes perdonan y los inteligentes simplemente los ignoran. #SiguemeYteSigo #BuenosDias	anger	0: no se infieren niveles de enojo
2018-Es-06429	Tengo es como ira de como me tienen la moto en él parqueadero	anger	1: se infiere un bajo grado de enojo
2018-Es-00867	Ya ni xq está viendo la situación deja de castrar >< #enojada	anger	3: se infiere un grado alto de enojo
2018-Es-00343	@milebebe claro, mira el tolima perdió con nosotros por igual marcador y hoy ganó	anger	1: se infiere un bajo grado de enojo
2018-Es-01179	[De hecho ayer lo pensé y se cogería un enfado tremendo]	anger	1: se infiere un bajo grado de enojo
2018-Es-00571	Algunos tienen más de lo que merecen, lamentablemente siempre va a ser así.	anger	1: se infiere un bajo grado de enojo
2018-Es-01732	Cuando me dicen: “Te voy a decir algo pero no quiero que te enojes”, ya estoy enojado en un 99%.	anger	3: se infiere un grado alto de enojo
2018-Es-03182	@tomacuaquer @caritocabrera28 Te creo a veces pasan esas cosas #miedo	anger	0: no se infieren niveles de enojo
2018-Es-05883	@Cinepolis la función de Dunquerque en gran plaza en León, Gto se borrosa. Mal enfocada 	anger	2: se infiere un grado moderado de enojo
2018-Es-03801	Llega mi jefe y dice:  Juntemosmos en mi oficina en 15 minutos más, osea nika salgo hoy a las 20 hrs 😤	anger	1: se infiere un bajo grado de enojo
2018-Es-01449	@JoseivanMs @G4G_Revenant @OverwatchES Que insulto para Hanzo!	anger	1: se infiere un bajo grado de enojo
2018-Es-03099	Tengo el nazo hirviendo, y las manos congeladas	anger	0: no se infieren niveles de enojo
2018-Es-02315	@ZZMetamorfosis Yo en estos casos recurro a alguna escena de Un día de furia.	anger	0: no se infieren niveles de enojo
2018-Es-00255	No coger los auriculares ha sido totalmente ilegal 	anger	0: no se infieren niveles de enojo
2018-Es-04844	@bortoni_lizy Y tu queeeee?	anger	0: no se infieren niveles de enojo
2018-Es-01733	@cia si, hay para todos. Cuando me enfado si. Si, estoy riendome ultimamente. Pero bueno, soy actor.*	anger	0: no se infieren niveles de enojo
2018-Es-01111	De verdad que no entiendo el enfado con Vitolo, si para los sevillistas son 40 millones gracias a un tronco, porque otra cosa no era..	anger	1: se infiere un bajo grado de enojo
2018-Es-05947	No confundas la velocidad de mi amabilidad y cortesía, con el atropello de tu imaginación	anger	0: no se infieren niveles de enojo
2018-Es-04180	Pilar se durmiendo ahora se va a levantar a las 4 de la mañana 	anger	0: no se infieren niveles de enojo
2018-Es-05372	Mis días estaban muy lindos pero con lo de hoy quede mas triste😣 a levantar cabeza y seguir, vamos rojo!	anger	1: se infiere un bajo grado de enojo
2018-Es-00158	@Muzskatolista Eso de "sin ofender" sobra en Twitter	anger	1: se infiere un bajo grado de enojo
2018-Es-05981	Maradona puede opinar lo que quiera cabros, yo no puedo opinar de lo que dijo. porque el pobre estaba tan drogado que no le entendí nada 	anger	1: se infiere un bajo grado de enojo
2018-Es-02806	@PonePrimera870 @RominaDelPla @romanlejtman16 Resentida. Hacerte tratar. Pobres alumnos. Los gestos educan y el tuyo es violento	anger	1: se infiere un bajo grado de enojo
2018-Es-02327	@arodsol1 TAMBIÉN YOOOOOO, y en mty no hay 	anger	0: no se infieren niveles de enojo
2018-Es-04916	@CafeconGoles dice la web del marca que alberto ira cedido al rayo que hay de cierto en eso y si es asi entonces irian a por caro?	anger	0: no se infieren niveles de enojo
2018-Es-01392	He notado que cuando tengo depresión no puedo dejar de comer, me agarra ansiedad	anger	0: no se infieren niveles de enojo
2018-Es-01693	Hay pelís q deberían venir con un “no recomendado para gente sensible” al igual q hacen con la edad #Manchesterfrentealmar #pena #angustia🔄	anger	0: no se infieren niveles de enojo
2018-Es-01070	Ya cansan con sus intentos de insulto jajjaja besos	anger	1: se infiere un bajo grado de enojo
2018-Es-04857	*llevo un mes tosiendo* La médica: no se te ve nada, tendrás la garganta irritada Tu eres tonta o qué? Claro que si, y por eso he venido	anger	2: se infiere un grado moderado de enojo
2018-Es-06658	Eres azúcar amargo , delirio y pecado✨	anger	0: no se infieren niveles de enojo
2018-Es-00759	@ManuelBartual Ah no, se viene contigo? 	anger	0: no se infieren niveles de enojo
2018-Es-03489	@babynlf « recibir su respuesta, su ceño se frunció.—  “¿Que sientes el qué? ¿Dónde estás?”	anger	1: se infiere un bajo grado de enojo
2018-Es-00080	odio ser tan desconfiado firme	anger	2: se infiere un grado moderado de enojo
2018-Es-04568	Quiero mi buzo de vuelta, canutas 👊	anger	2: se infiere un grado moderado de enojo
2018-Es-00802	Desde primaria soy Fan fan fan faaaaan de hilary duff h estoy bien indignada porque no están sus albums viejos en Spotify ¡SON LOS BUENOS!	anger	2: se infiere un grado moderado de enojo
2018-Es-06159	Los débiles toman venganza, los fuertes perdonan y los inteligentes simplemente los ignoran.	anger	1: se infiere un bajo grado de enojo
2018-Es-00437	@Miotroyo2parte @amparelampa Solo hay que verle la cara de amargada, gentuza y aborto viviente. Para comprender todo. Asco dais asco !!!!!	anger	3: se infiere un grado alto de enojo
2018-Es-01593	Que rabia sentirme preocupada y no poder evadirlo😬😡	anger	3: se infiere un grado alto de enojo
2018-Es-01297	@maquita_r @manedelaparra Pues el que ya la agarro a besos fue #Raul 😡😡😡😡	anger	1: se infiere un bajo grado de enojo
2018-Es-06333	ok ME CANSE D ESPERAR voy a dormir #enojada #estresada #indignada	anger	3: se infiere un grado alto de enojo
2018-Es-00457	@vegetta777 Si vegetta espero y no sigas enojado ay personas como yo q disfrutaron del video💘💜😍	anger	0: no se infieren niveles de enojo
2018-Es-01116	Me sale re piola hacer enojar a Eve,pero despues para sacarle el enojo te la debo.😂💞	anger	1: se infiere un bajo grado de enojo
2018-Es-02728	@WindyGirk me puedes pasar pack sin ofender porfavor	anger	0: no se infieren niveles de enojo
2018-Es-01447	@javo_naranja18 Nombre, con esos 2 tenemos. Lo de Mora no es tan grave y confío en que caute despierte esta temporada	anger	0: no se infieren niveles de enojo
2018-Es-00231	@ATTMx  #pésimoservicio. No avisan cambio de política a usuarios y se perdió mi numero con saldo a favor.	anger	2: se infiere un grado moderado de enojo
2018-Es-06393	@som0scasualidad tú y to nacimos el mismo día y nos ha salido lo mismo......... 	anger	0: no se infieren niveles de enojo
2018-Es-00492	@guiseverino4 Cala boca 😡	anger	1: se infiere un bajo grado de enojo
2018-Es-00484	Que partido se me fue de las manos la concha de la lora 😠	anger	3: se infiere un grado alto de enojo
2018-Es-00205	@indpcom @Albert_Rivera @InesArrimadas Y el berrinche de Cs tres cuartos de lo mismo	anger	1: se infiere un bajo grado de enojo
2018-Es-06123	cuando me enojo con él automáticamente me enojo con todo el mundo	anger	2: se infiere un grado moderado de enojo
2018-Es-00379	Es legítimo responder a una provocación con agresión física como señal de imponer respeto.	anger	1: se infiere un bajo grado de enojo
2018-Es-01696	Que cínica es la señora Elisabet Fernández oriunda de Tolosa! 😡	anger	2: se infiere un grado moderado de enojo
2018-Es-00324	#CAPRICORNIO se puede irritar por cualquier cosa, incluso por tonterías, así que cuidado con QUÉ tonterías dices o haces.	anger	0: no se infieren niveles de enojo
2018-Es-03739	Te necesito en mi vida 	anger	0: no se infieren niveles de enojo
2018-Es-06408	¿Neta CDMX? 3 bloqueos en toda la ciudad. 3 pinches bloqueos y perder 3 horas en el tráfico. ¿Neta? 😠😠😠	anger	3: se infiere un grado alto de enojo
2018-Es-03415	@btiradotrad Te iba a decir algo de la palabra "Empoderado", pero resulta que está admitida por la RAE y ahora estoy enfadado con la RAE :(	anger	2: se infiere un grado moderado de enojo
2018-Es-02888	Siempre que lo veo la cara de ojete que le pongo y las ganas de tirarle agua hirviendo son inevitables	anger	3: se infiere un grado alto de enojo
2018-Es-00984	« daño que le hiciera a pesar de ser un crío desde su punto de vista. Ni cómo podía acabar. Volvió a pegarle una vez más, esta vez en la »	anger	1: se infiere un bajo grado de enojo
2018-Es-05925	Tb a cuando mi hermano le atropello a mi hermana el pie JAJJAJA	anger	0: no se infieren niveles de enojo
2018-Es-03971	Me mente es demasiado horrible... No aguanto le aguanto ni me aguanto.	anger	2: se infiere un grado moderado de enojo
2018-Es-02441	Me he enojado más con él estando a distancia #mierda	anger	3: se infiere un grado alto de enojo
2018-Es-01529	Acullá, saya, sayo, sayón, vid, atropello, afligir, aflicción, yute, vitud... ^_^	anger	0: no se infieren niveles de enojo
2018-Es-03161	YO CREO que el único corto de casita del horror con kodos y kang que vale la pena es cuando maggie resulta ser su hija.	anger	0: no se infieren niveles de enojo
2018-Es-00847	El disgusto de las 08:22. No hay zumitos. Xd.	anger	0: no se infieren niveles de enojo
2018-Es-02266	Mayco y yo organizando algo? Nc como ira a salir eso😂😂😂😂	anger	0: no se infieren niveles de enojo
2018-Es-04080	Me levanté c la idea de que habían quedado milanesas hechas y SE LAS COMIERON, indignada	anger	2: se infiere un grado moderado de enojo
2018-Es-05240	@ObservadBinario Totalmente no. Solamente la planta baja lamentablemente. Más de 12 negocios devastados	anger	1: se infiere un bajo grado de enojo
2018-Es-01702	Supongo que ahora mismo puede parecer que soy un amargado y sólo sé quejarme, pero creo que he vuelto a suspender el examen de hoy.	anger	2: se infiere un grado moderado de enojo
2018-Es-04509	@Pablo_Iglesias_ Pablo está muy enfadado, todos saben que Pablo también quiere acudir a la fiesta.	anger	1: se infiere un bajo grado de enojo
2018-Es-05014	Hoy he soñado que la gente de mi pueblo me volvía a insultar en el instituto y mira, qué asco y qué odio.	anger	3: se infiere un grado alto de enojo
2018-Es-01130	Que pinche asco esos weyes que vienen a comer al puto gym... porque no comen en su puta casa? Se ponen más putos mamados o que?	anger	3: se infiere un grado alto de enojo
2018-Es-01770	Quiero volver a ser amargada de nuevo.	anger	1: se infiere un bajo grado de enojo
2018-Es-06882	Me da miedo encontrar a alguien con quien me encariñe mucho y que después se vaya. 🙇🏻‍♀️	anger	0: no se infieren niveles de enojo
2018-Es-04097	@SayaTsundere17 saya se me acabo el cafe amargo!!	anger	0: no se infieren niveles de enojo
2018-Es-06878	@DavidChoro Y mira que para que te espanten a ti.... 😈 	anger	0: no se infieren niveles de enojo
2018-Es-01984	Como me purga que le hable al viento ........ #enojada	anger	3: se infiere un grado alto de enojo
2018-Es-01369	@Sofilami Es que me la sacaron 	anger	0: no se infieren niveles de enojo
2018-Es-00667	Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...	anger	1: se infiere un bajo grado de enojo
2018-Es-04070	Mi madre me ha desertado enfadada porque anoche se me olvido recoger la cocina. El otro dia se olvido de mi y yo no la desperte a las 9	anger	2: se infiere un grado moderado de enojo
2018-Es-06630	No pensé que correguir exámenes fuera tan pinche cansado 	anger	1: se infiere un bajo grado de enojo
2018-Es-05280	Hoy me tomé el caffè mocha más amargo de mi vida.	anger	0: no se infieren niveles de enojo
2018-Es-05031	feliz día del amigo a la persona que perdió 200 pesos en la casey para que los encuentre yo. que sepa que la amo	anger	0: no se infieren niveles de enojo
2018-Es-03628	Papi si me venis a buscar no me enojo	anger	0: no se infieren niveles de enojo
2018-Es-06476	@ZettaOfficial El "lobo" de los tres cerditos. Sigo indignado.	anger	2: se infiere un grado moderado de enojo
2018-Es-05357	@gealintia ya pero tampoco es algo con lo que sentirse ofendido idk, ojala yo ser de ahi	anger	0: no se infieren niveles de enojo
2018-Es-00409	Ains quiero hacer el reto de los 30 días de Américan Horror Story	anger	0: no se infieren niveles de enojo
2018-Es-01797	Estoy por mandarle un mail a mi ex-tutora para preguntarle si puedo seguir con el tfg #tristeza #morriña #sentimientosencontrados #confusion	anger	1: se infiere un bajo grado de enojo
2018-Es-04380	No cambia más x dios, que pendejo de mierda que es😠	anger	3: se infiere un grado alto de enojo
2018-Es-01184	@ruizjavier21 @Segoviadanilo Cuando estés aquí 😡	anger	1: se infiere un bajo grado de enojo
2018-Es-06763	Recordé que un dentista estaba revisando mis dientes, se quitó los guantes e hizo movimientos obscenos con sus dedos en mi boca. 	anger	1: se infiere un bajo grado de enojo
2018-Es-01543	Tormenta con truenos 😭 	anger	0: no se infieren niveles de enojo
2018-Es-00115	Cansancio para regalar. Info aquí 👋	anger	0: no se infieren niveles de enojo
2018-Es-03132	@ahorapodemos @Irene_Montero_ Está rabioso porque va medio bien la cosa	anger	1: se infiere un bajo grado de enojo
2018-Es-02228	Las malas decisiones que se toman cuando uno está aburrido 🙄 @MariaAOlivero	anger	0: no se infieren niveles de enojo
2018-Es-06497	Estos pulmones asmáticos no me sirven para nada	anger	1: se infiere un bajo grado de enojo
2018-Es-05915	@revistababar @Lecturalia @magelsa2 ¡Madre mía, ruido y la furia con 5 años! Con lo que me costó leerlo a mi con 40.	anger	1: se infiere un bajo grado de enojo
2018-Es-00518	#RecuerdosDeChibolo ser el mas tímido de mi clase 😌😌😌	anger	0: no se infieren niveles de enojo
2018-Es-06157	@maagas2 @maii_sanchez Magui siempre pensando en comer vos, jajajaja pinta ese mc furioso bue	anger	0: no se infieren niveles de enojo
2018-Es-01142	Ninguna de mis amigas me escucha cuando les hablo. 	anger	2: se infiere un grado moderado de enojo
2018-Es-01144	@axelgxmxnxz Indignación cuando me enteré	anger	3: se infiere un grado alto de enojo
2018-Es-06132	#Maracaibo me huele a peligro. Alguien sabe porque los comando de la GNB están vacíos? Y muchos saqueados.	anger	1: se infiere un bajo grado de enojo
2018-Es-00584	Ojalá hubiese sido algo mas grave, así tal vez se haya preocupado por mi.	anger	0: no se infieren niveles de enojo
2018-Es-01823	"Sé que no es una ofensa pero me la voy a tomar como tal." @suicidiofeliz	anger	1: se infiere un bajo grado de enojo
2018-Es-03359	@florescecee Alguien se enojo conmigo	anger	0: no se infieren niveles de enojo
2018-Es-00207	Y ya he hecho la ofensa del día. Buenos días.	anger	1: se infiere un bajo grado de enojo
2018-Es-05767	Hay que darlo todo hasta cuando estás enfadada	anger	0: no se infieren niveles de enojo
2018-Es-06036	Eu si me dan otra semana de vacaciones no me enojo	anger	0: no se infieren niveles de enojo
2018-Es-03164	-¡Me cagan los lunes! -Pero si ya es martes. -Ya sé, pero todavía me acuerdo. 😒💔😡	anger	2: se infiere un grado moderado de enojo
2018-Es-04822	No empieza más el partido😠	anger	1: se infiere un bajo grado de enojo
2018-Es-03272	Aveces me coloco a ver películas sin ninguna razón para poder llorar tranquilo y no me pregunten el por que.	anger	0: no se infieren niveles de enojo
2018-Es-04711	Hace mucho que no me enojo queestápasandooo	anger	0: no se infieren niveles de enojo
2018-Es-02307	Cada espacio de tu cuerpo es mi desesperación 💑💑	anger	0: no se infieren niveles de enojo
2018-Es-03706	"-te ves como de 25 -sí, ya se  -¿qué te dieron de chiquita para verte tan grande?"  Wey, ya se que tengo cuerpo de treintona y soy amargada	anger	2: se infiere un grado moderado de enojo
2018-Es-00587	que dolor de cabeza	anger	1: se infiere un bajo grado de enojo
2018-Es-05287	uy dios solo porque estoy 💍 no me lo quiere decir, lo odio😠	anger	3: se infiere un grado alto de enojo
2018-Es-05166	que les agarro asco, en ésta última, la minita rubia, de ojos claros, resentida porque se la cogió y se fue a buscar un tesoro +	anger	3: se infiere un grado alto de enojo
2018-Es-06186	que no me para ni dios, ya me cuenta que estando serio es como estar enfadado, pero mas bestia, asique nada, ahora me voy+	anger	3: se infiere un grado alto de enojo
2018-Es-04762	@MeliAyelen_ Ma te vale igual estoy #enojada chau	anger	2: se infiere un grado moderado de enojo
2018-Es-01063	Ya recapacito y dejo el berrinche	anger	0: no se infieren niveles de enojo
2018-Es-02061	@NattyMore @Mum1112 Dije las (coshas) plural,mal pensadas no me gustan las ostras 😡	anger	1: se infiere un bajo grado de enojo
2018-Es-00967	@_DAVE_fs No, sigue siendo una pesadilla..	anger	1: se infiere un bajo grado de enojo
2018-Es-05172	—da un pisotón en el suelo y coloca los brazos en jarra, todo ofendido—. ¡Oe! ¡Oxigenada!	anger	2: se infiere un grado moderado de enojo
2018-Es-05401	@CheetoFighter @frankklife no es insulto,pero q se puede esperar d la manada escatoligica q suDivertimento es aTakar con xno y AnaL_ogias xD	anger	1: se infiere un bajo grado de enojo
2018-Es-06331	weonnn, weooooon, WEOOOOOOOOOOOOOOOOOON EL DIECIOCHO YA PASÓ 	anger	1: se infiere un bajo grado de enojo
2018-Es-01609	Si favean menos y van mas al md no me enojo eh	anger	0: no se infieren niveles de enojo
2018-Es-06247	@MicaSuarez12 Tu indignación me mata JAJAJAJ	anger	0: no se infieren niveles de enojo
2018-Es-05785	Es solo enojo por no por comprenderte u.u	anger	2: se infiere un grado moderado de enojo
2018-Es-06566	2. Niños. Sus berrinches me dan ganas de ahorcarlos, sus preguntas me hartan hasta lpm, todo rompen. NIÑO, HAZ UN FAVOR Y DEJA DE RESPIRAR	anger	3: se infiere un grado alto de enojo
2018-Es-06700	No hay mal que dure 100 años ni cuerpo que lo aguante!!! Gracias a muchos por su preocupación 😽😽😽	anger	0: no se infieren niveles de enojo
2018-Es-03100	@JHarryStylinson *c va a amenazar gente para conseguir un dm larry* ahr 😂😂💜💜todo por ustedes 💜	anger	0: no se infieren niveles de enojo
2018-Es-02096	Tengo que estudiar, qué paja. Hace tiempo no tenía que hacerlo, la vida era más linda 😥	anger	2: se infiere un grado moderado de enojo
2018-Es-05840	Me puse a llorar de mal y después paraba enojada y decia soy fuerte. Que onda Es como si el diablo me quiere mal y Dios me dice no caigas❤	anger	2: se infiere un grado moderado de enojo
2018-Es-01584	@DaniiiLoyola es horrible 😢 q onda vos tanto tiempo	anger	1: se infiere un bajo grado de enojo
2018-Es-05749	Espero que la prensa no titubee y sea implacable. Es lo mínimo que se le pide a una profesión digna (o que debe serlo).	anger	2: se infiere un grado moderado de enojo
2018-Es-03369	@Alba_Scandic Pobre... necesitas comida para que se te pase el disgusto :p	anger	1: se infiere un bajo grado de enojo
2018-Es-02584	Si van a insultar por chat al menos háganlo con buena ortografía.	anger	1: se infiere un bajo grado de enojo
2018-Es-01689	no veré la pelea en vivo porque ese día voy a estar con la quijada trabada viendo a mi kendrick lamar. dios da, dios quita.	anger	0: no se infieren niveles de enojo
2018-Es-04228	Ayer me fui a dormir peleada con sofia,hoy me levante y tenia un audio de ella como si nads hubiese pasado,les juro q la amo💜	anger	0: no se infieren niveles de enojo
2018-Es-01927	si yo no te vuelvo a ver, yo me voy a enloquecer, es para mí, la locura automática	anger	0: no se infieren niveles de enojo
2018-Es-03282	Que hijo de remil puta el que anda dándole rt a payasos y cosas de terror 	anger	3: se infiere un grado alto de enojo
2018-Es-01263	Lcdsm tengo sueño pero no me puedo dormir 😤	anger	1: se infiere un bajo grado de enojo
2018-Es-00788	@xSilenceDoctor « pinta de ser un caos provocado por el adolescente fugado, quien poco a poco iba espabilando por los lametones del perro »	anger	0: no se infieren niveles de enojo
2018-Es-06860	@_FranciscoB77 Si estas resentido la concha de tu hermana te importan mas que yo esas mugrientas	anger	3: se infiere un grado alto de enojo
2018-Es-00347	@Brendaa_C Todos chiquita....todos 🙁	anger	0: no se infieren niveles de enojo
2018-Es-00830	estoy re indignada porque mmfd no esta en netflix y el cuarto capitulo tiene una calidad de mierda y encima ES EL MEJOR quiero llorar	anger	3: se infiere un grado alto de enojo
2018-Es-01103	De los 7 tp que dio la de matemáticas  para el 2do trimestre solo entregue 1😂 Matemática a diciembre ya te siento 	anger	0: no se infieren niveles de enojo
2018-Es-06649	que lindo va a ser desactivar la alarma de las 6 am por dos semanas	anger	0: no se infieren niveles de enojo
2018-Es-06715	Pobresitaa, ta resentida la nena me parece	anger	2: se infiere un grado moderado de enojo
2018-Es-04578	Ya me voy a cortar el cabello, no puedo hacer nada con el con lo largo que está 	anger	0: no se infieren niveles de enojo
2018-Es-02500	@zaurendrunks Cállate señorita venganza	anger	1: se infiere un bajo grado de enojo
2018-Es-04042	@LaMaribe_ Ves? Ya te he ofendido.	anger	1: se infiere un bajo grado de enojo
2018-Es-06771	Nunca me a gustado ser amargado	anger	0: no se infieren niveles de enojo
2018-Es-00433	Me da cualquier rabia que nadie linchó a @MarisolTurres cuando dijo que habían violaciones violentas y no violentas. Vieja ridícula.	anger	3: se infiere un grado alto de enojo
2018-Es-02302	@ZulmaMata1  Tocho Curas No puedo recordar esa pelea aun	anger	0: no se infieren niveles de enojo
2018-Es-05888	Estaba encontrando el sueño y a alguien le está sonando la alarma del auto odio mi barrio	anger	3: se infiere un grado alto de enojo
2018-Es-00250	La razón por la que estoy siempre enfadada es porque no recibí mi carta de Hogwarts	anger	1: se infiere un bajo grado de enojo
2018-Es-00197	Me pongo triste-enojada de un momento para el otro... Ya ni yo me banco, no me imagino el resto	anger	1: se infiere un bajo grado de enojo
2018-Es-06058	Nunca jueguen con mi ansiedad	anger	1: se infiere un bajo grado de enojo
2018-Es-02426	Hoy mi papá me dijo que está preocupado porque aún no tengo novio 😂🤷🏻‍♀️💔	anger	0: no se infieren niveles de enojo
2018-Es-02484	Había olvidado todo eso del zika y chiconguya y andaba bien vergas sin repelente hasta que me tapizaron de piquetes y mentró'l susto.	anger	1: se infiere un bajo grado de enojo
2018-Es-04155	Me muero por ver la pelea de McGregor y Mayweather ...💪	anger	0: no se infieren niveles de enojo
2018-Es-05533	@UPYD @upyd_prensa @UPyDValencia  Antes de hablar de Miguel Ángel Blanco lávate la boca, @AlfonsoAznar, responde y  deja de insultar	anger	2: se infiere un grado moderado de enojo
2018-Es-02875	@pardodevera @palzaga Pues está muy claro lo que ha dicho, y decir las cosas como son no es faltar a la verdad ni ofender a nadie.	anger	1: se infiere un bajo grado de enojo
2018-Es-03436	@mtzmariana5 Aun no sabe ? Le ira bien !	anger	0: no se infieren niveles de enojo
2018-Es-06750	Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.	anger	1: se infiere un bajo grado de enojo
2018-Es-03647	@CKalher_ - Le espera en la puerta, frunciendo el ceño porque no tiene muy buen aspecto.-	anger	1: se infiere un bajo grado de enojo
2018-Es-06216	@cope_es @Congreso_Es @ehbildu No querían ofender a sus hermanos los delincuentes de eta; y ya sabemos, ellos son sus cachorros.	anger	1: se infiere un bajo grado de enojo
2018-Es-06078	@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos	anger	1: se infiere un bajo grado de enojo
2018-Es-04655	@LeSet_ @_XpressTV Ahora solo existe en mi memoria 	anger	0: no se infieren niveles de enojo
2018-Es-06733	Mi novio subió una foto conmigo durmiendo a instahistory y recién la veo. La venganza sera terrible 😘😘😘	anger	1: se infiere un bajo grado de enojo
2018-Es-06855	El suicidio es el capítulo final de una novela más larga e incomprendida. No se resuelve diciéndole a alguien que "no esté triste" y ya.	anger	1: se infiere un bajo grado de enojo
2018-Es-00174	@VidaModernaOML "ESTOY OFENDIDO ERGO TENGO RAZÓN".	anger	2: se infiere un grado moderado de enojo
2018-Es-02479	Si hay algo que me da rabia es sentir que estoy perdiendo el tiempo con algo o alguien.	anger	2: se infiere un grado moderado de enojo
2018-Es-03905	¡Mas cansada,  imposible!	anger	0: no se infieren niveles de enojo
2018-Es-02808	Faa estoy re lleno 	anger	0: no se infieren niveles de enojo
2018-Es-00617	*Frunce el ceño molesta* me marcharé cuando me tomé el café	anger	1: se infiere un bajo grado de enojo
2018-Es-05220	Tal vez Abraham tiene razón y debo hacerlo, pero soy muy cobarde esa es la verdad.	anger	0: no se infieren niveles de enojo
2018-Es-00743	Solo una palabra se hubiera llevado el dolor, con el beso amargo de aquel licor hubiera bastado mi amor... 🎶🎵	anger	0: no se infieren niveles de enojo
2018-Es-06828	@hermanntertsch La furia de Yavé cayó sobre ellos :)	anger	1: se infiere un bajo grado de enojo
2018-Es-05363	Y todavía me dejan mensaje en en buzón de voz @claroguatemala 	anger	1: se infiere un bajo grado de enojo
2018-Es-06706	@wolfinglouis si a mi tambien me pasa,por eso nunca estudio ahre si t pones nerviosa es peor	anger	1: se infiere un bajo grado de enojo
2018-Es-06589	Te contestara tu estado pero eres tan culon que me eliminaste en una pelea similar👀😂	anger	3: se infiere un grado alto de enojo
2018-Es-01251	Habla de oscuridad siendo buena, se hace la mua y no le sale resentida que sos y copiona, dolida buscate un poquito	anger	2: se infiere un grado moderado de enojo
2018-Es-04172	Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer	anger	3: se infiere un grado alto de enojo
2018-Es-03572	@lesxlex Pero no eres amargada verdad?	anger	1: se infiere un bajo grado de enojo
2018-Es-03375	Mamilord se enojo.... 😝😩 jajajaja creo me falto ponerle el :v al final de la oración.	anger	0: no se infieren niveles de enojo
2018-Es-03626	¿Por qué los zancudos me persiguen? 🙁	anger	1: se infiere un bajo grado de enojo
2018-Es-05067	What, me despertó alto relámpago ahora no duermo más 😭 	anger	0: no se infieren niveles de enojo
2018-Es-06734	Yo no cambió ni cambie por nadie ni nada😶 solamente quiero que se den cuenta porque me enojo de la nada .. no voy a decir nads	anger	2: se infiere un grado moderado de enojo
2018-Es-03469	Las mujeres pasan, el grupo envejece, los años corren y al parecer raquel no se ira de este grupo, enhorabuena por los mios.	anger	0: no se infieren niveles de enojo
2018-Es-06275	Joder, qué asco dan los fachillas que pretenden convencerte de lo maravillosa que es España y siempre acaban en el insulto o el desprecio.	anger	3: se infiere un grado alto de enojo
2018-Es-03326	"Cuarenta años estuve disgustado con la nación, Y dije: Pueblo es que divaga de corazón, Y no han conocido mis caminos."	anger	1: se infiere un bajo grado de enojo
2018-Es-05559	que ironía que el café sea amargo y te endulce la vida	anger	0: no se infieren niveles de enojo
2018-Es-04919	Mi prima de 4 años se ha enfadado conmigo porque le he explicado de el azul no es solo de chico ni el rosa de chica. QUE LES ENSEÑAN!??!?!?!	anger	2: se infiere un grado moderado de enojo
2018-Es-03635	Estoy hirviendo de la arrechera	anger	3: se infiere un grado alto de enojo
2018-Es-00619	Lihuel se hace el ofendido pero yo se que un poquitttttito me ama	anger	0: no se infieren niveles de enojo
2018-Es-01603	Pues hoy me he vuelto a poner unos shorts. Porque me gusta provocar y hoy quiero que me llamen la atención.	anger	0: no se infieren niveles de enojo
2018-Es-01273	@AngelSalFollas @rbr22recre @el_pais Insultar es que no te paguen.	anger	1: se infiere un bajo grado de enojo
2018-Es-06533	Me siento como en Navidad cuando esperaba los regalos re ansioso	anger	0: no se infieren niveles de enojo
2018-Es-03802	Hay tanta timidez en mi cuando se trata de ti.	anger	0: no se infieren niveles de enojo
2018-Es-02513	Ojalá Dios, ponga su mano para tener calma de la sed de venganza que puede continuar.	anger	1: se infiere un bajo grado de enojo
2018-Es-02494	Keiko no tiene nada que ver con lo de Montesinos!Él se tomó atribuciones que no debía!El Fujimorismo es el principal opositor al terrorismo!	anger	2: se infiere un grado moderado de enojo
2018-Es-01631	Hank, el pulpo de Buscando a Dory, le dió su tentáculo/pene a una pulpa que le abandonó. Por eso vive amargado y resentido.	anger	1: se infiere un bajo grado de enojo
2018-Es-06068	JAJAAJA la plaga se enojo porque me anotine y les pise la tuca. Jajajajaja. Si se cayo al piso es tierra de nadie.	anger	0: no se infieren niveles de enojo
2018-Es-02043	Déjame sobrepasar tus zonas de peligro hasta provocar tus gritos, y que olvides tu apellido	anger	0: no se infieren niveles de enojo
2018-Es-00996	@MariferBanda ??¿ me siento ofendida	anger	2: se infiere un grado moderado de enojo
2018-Es-01545	Sigo indignada. Como vamos a usar NEGROOO??? Diablo perdónalos no saben lo que hacen 😂😠👊	anger	2: se infiere un grado moderado de enojo
2018-Es-04791	Por cada minuto de enfado perdemos sesenta sejun,os de felicidad.	anger	0: no se infieren niveles de enojo
2018-Es-00841	Culiaaaaaaa pesadaso mal😤	anger	2: se infiere un grado moderado de enojo
